code,address1,address2,address3,address4,office
"7908796","愛媛県","松山市","宮田町","８−５","愛媛検査・コンプライアンス統括支援室"
"7908581","愛媛県","松山市","三番町","６丁目４−１０","愛媛建材　株式會社"
"7908502","愛媛県","松山市","北持田町","１３２番地","愛媛県中予地方局"
"7908530","愛媛県","松山市","旭町","７１","愛媛県立　松山商業高等学校"
"7908566","愛媛県","松山市","樽味","３丁目５−７","愛媛大学　農学部"
"7908787","愛媛県","松山市","宮西","１丁目３−４４","愛媛地域センター"
"7908658","愛媛県","松山市","三番町","４丁目８−３","株式会社　阿波銀行　松山支店"
"7908516","愛媛県","松山市","東石井","１丁目７−１３","株式会社　一六"
"7908587","愛媛県","松山市","湊町","５丁目１−１","株式会社　伊予鉄　高島屋"
"7908586","愛媛県","松山市","湊町","７丁目３−５","株式会社　エス・ピー・シー"
"7908509","愛媛県","松山市","大手町","１丁目１１−４","株式会社　愛媛ＣＡＴＶ"
"7908583","愛媛県","松山市","千舟町","７丁目２−８","株式会社　えひめリビング新聞社"
"7908565","愛媛県","松山市","竹原町","１−１０−７","株式会社　エフエム愛媛"
"7908588","愛媛県","松山市","千舟町","３丁目３−８","株式会社　えるく"
"7908688","愛媛県","松山市","二番町","３丁目６−１（松山中央郵便局私書箱第８６号）","株式会社　香川銀行　松山支店"
"7908797","愛媛県","松山市","宮田町","８−５","株式会社　かんぽ生命　松山支店"
"7908659","愛媛県","松山市","千舟町","４丁目５−４（松山中央郵便局私書箱第４２号）","株式会社　帝国データバンク　松山支店"
"7908537","愛媛県","松山市","真砂町","１１９","株式会社　テレビ愛媛"
"7908632","愛媛県","松山市","宮西","２丁目８−２７","株式会社　日産サティオ愛媛"
"7908584","愛媛県","松山市","千舟町","５丁目７−６","株式会社　ニッシン"
"7908656","愛媛県","松山市","湊町","４丁目７−２（松山中央郵便局私書箱第５６号）","株式会社　明屋書店"
"7908667","愛媛県","松山市","千舟町","３丁目４−１（松山中央郵便局私書箱第１４号）","株式会社　百十四銀行　松山支店"
"7908567","愛媛県","松山市","宮西","１丁目２−１","株式会社　フジ"
"7908508","愛媛県","松山市","竹原","２丁目１−１９","株式会社　二神組"
"7908532","愛媛県","松山市","一番町","３丁目１−１","株式会社　三越松山店"
"7908797","愛媛県","松山市","宮田町","８−５","株式会社　ゆうちょ銀行　四国エリア本部"
"7908556","愛媛県","松山市","南江戸","４丁目３−３７","株式会社　レディ薬局"
"7908535","愛媛県","松山市","福音寺町","２３５−１","（株）エイ・ビー・エム"
"7908560","愛媛県","松山市","湊町","７丁目９−１","学校法人　済美学園"
"7908531","愛媛県","松山市","桑原","３丁目２−１","学校法人　松山東雲学園　松山東雲女子大学　松山東雲短期大学"
"7908791","愛媛県","松山市","三番町","３丁目５−２","共通事務センター"
"7908554","愛媛県","松山市","南堀端町","２−３","県農えひめ　果実販売課"
"7908574","愛媛県","松山市","土居田町","７９７−２","国土交通省　四国地方整備局　松山河川国道事務所"
"7908513","愛媛県","松山市","辻町","１番１号","こくみん共済ｃｏｏｐ愛媛推進本部"
"7908545","愛媛県","松山市","祝谷町","１丁目５−３３","財団法人　愛媛県教育会"
"7908795","愛媛県","松山市","味酒町","２−１４−４","四国総合通信局"
"7908540","愛媛県","松山市","湊町","６丁目６−２","四国電力　株式会社　松山支店"
"7908553","愛媛県","松山市","持田町","３丁目８−１５","社会福祉法人　愛媛県社会福祉協議会"
"7908555","愛媛県","松山市","南堀端町","２−３","ＪＡ愛媛"
"7908557","愛媛県","松山市","藤原町","４６８","聖カタリナ女子高等学校"
"7908543","愛媛県","松山市","朝生田町","３丁目１−１２","生活協同組合　コープえひめ"
"7908686","愛媛県","松山市","湊町","７丁目７−１（松山中央郵便局私書箱第１１号）","セキ　株式会社"
"7908589","愛媛県","松山市","生石町","１３０−１","積水ハウス　株式会社　松山支店"
"7908546","愛媛県","松山市","千舟町","４丁目６−３アヴァンサ千舟","全国健康保険協会　愛媛支部"
"7908524","愛媛県","松山市","文京町","１","総合病院　松山赤十字病院"
"7908661","愛媛県","松山市","三番町","４丁目７−１４（松山中央郵便局私書箱第１３号）","損害保険ジャパン　株式会社　松山支店"
"7908519","愛媛県","松山市","宮田町","１８８","中四国農政局　愛媛農政事務所"
"7908561","愛媛県","松山市","本町","２丁目１−７","東京海上日動火災保険　株式会社　愛媛支店"
"7908797","愛媛県","松山市","宮田町","８−５","日本郵便　株式会社　四国支社"
"7908793","愛媛県","松山市","宮田町","８−５","日本郵便　株式会社　四国支社　郵便事業本部　（三種）"
"7908590","愛媛県","松山市","二番町","４丁目４番地６","松山市公営企業局"
"7908541","愛媛県","松山市","大街道","３丁目２−２４","松山東雲中学校　松山東雲高等学校"
"7908520","愛媛県","松山市","一番町","３丁目２−１","松山総合開発　株式会社　松山全日空ホテル"
"7908575","愛媛県","松山市","一番町","４丁目４−１","松山地方検察庁"
"7908539","愛媛県","松山市","一番町","３丁目３−８","松山地方裁判所"
"7908505","愛媛県","松山市","宮田町","１８８−６","松山地方法務局"
"7908512","愛媛県","松山市","南江戸","３丁目４−８","松山西社会保険事務所"
"7908551","愛媛県","松山市","勝山町","２丁目１３−２","松山東警察署"
"7908660","愛媛県","松山市","千舟町","３丁目３−１（松山中央郵便局私書箱第１６号）","みずほ銀行　松山支店"
"7908653","愛媛県","松山市","宮田町","１３１−１（松山中央郵便局私書箱第７８号）","メルファム　四国"
"7908528","愛媛県","松山市","宮田町","８−５（松山中央郵便局私書箱第１０１号）","郵便局　株式会社　カタログ販売センター"
"7908510","愛媛県","松山市","本町","１丁目１−１","南海放送　株式会社"
"7908514","愛媛県","松山市","南堀端町","１","株式会社　伊予銀行"
"7908525","愛媛県","松山市","和泉北","１丁目１４−１１","株式会社　愛媛朝日テレビ"
"7908570","愛媛県","松山市","一番町","４丁目４−２","愛媛県庁"
"7908571","愛媛県","松山市","二番町","４丁目７−２","松山市役所"
"7908511","愛媛県","松山市","大手町","１丁目１２−１","株式会社　愛媛新聞社"
"7908573","愛媛県","松山市","南堀端町","２−２","愛媛県　警察本部"
"7908529","愛媛県","松山市","竹原町","１丁目５−２５","株式会社　あいテレビ"
"7908501","愛媛県","松山市","堀之内","５","日本放送協会　松山放送局"
"7908577","愛媛県","松山市","文京町","３","愛媛大学"
"7908578","愛媛県","松山市","文京町","４−２","学校法人　松山大学"
"7908580","愛媛県","松山市","勝山町","２丁目１（松山中央郵便局私書箱第７７号）","株式会社　愛媛銀行"
"7908678","愛媛県","松山市","三番町","５丁目１３−１（松山中央郵便局私書箱第２９号）","愛媛県市町村職員共済組合"
"7908652","愛媛県","松山市","二番町","４丁目２−１１（松山中央郵便局私書箱第７１号）","愛媛信用金庫"
"7908655","愛媛県","松山市","二番町","４丁目１−２（松山中央郵便局私書箱第９８号）","株式会社　ぎょうせい四国支社"
"7908665","愛媛県","松山市","一番町","２丁目６−４（松山中央郵便局私書箱第１０９号）","商工組合中央金庫　松山支店"
"7908650","愛媛県","松山市","三番町","３丁目９−１０（松山中央郵便局私書箱第２４号）","大和證券　株式会社　松山支店"
"7908677","愛媛県","松山市","大街道","２丁目６−１（松山中央郵便局私書箱第７号）","二浪証券　株式会社"
"7918550","愛媛県","松山市","高岡町","１０１番地１","愛媛県国民健康保険団体連合会"
"7918512","愛媛県","松山市","空港通","５丁目７−９","愛媛トヨペット　株式会社"
"7918527","愛媛県","松山市","久万ノ台","５７７−１","尾家産業　（株）　松山営業所"
"7918555","愛媛県","松山市","六軒家町","４−２０","おおぞら病院"
"7918675","愛媛県","松山市","問屋町","６−２６（松山問屋町郵便局私書箱第２６号）","株式会社　松宮"
"7918524","愛媛県","松山市","衣山","１丁目２−５","（株）　アテックス"
"7918671","愛媛県","松山市","問屋町","４−２８（松山問屋町郵便局私書箱第１号）","（株）　一色本店"
"7918603","愛媛県","松山市","安城寺町","４７８（松山西郵便局私書箱第１２号）","株式会社　えひめ飲料"
"7918525","愛媛県","松山市","北吉田町","７７番地","株式会社　大阪ソーダ　松山工場"
"7918672","愛媛県","松山市","姫原","３丁目５番１１号","株式会社　カナックス"
"7918538","愛媛県","松山市","富久町","４２２−７","（株）　城西"
"7918528","愛媛県","松山市","中央","１丁目４−２","（株）日本文具"
"7918505","愛媛県","松山市","大可賀","３丁目１５０番地８","株式会社　ハート"
"7918507","愛媛県","松山市","久万ノ台","６８９","（株）　パステムマツザワ"
"7918501","愛媛県","松山市","衣山","５丁目１６１０−１","学校法人　愛光学園"
"7918508","愛媛県","松山市","南斎院町","３４５","北四国商事　（株）"
"7918516","愛媛県","松山市","大可賀","３丁目５８０","コスモ松山石油　（株）"
"7918535","愛媛県","松山市","高岡町","１５１","コマツカスタマーサポート　株式会社"
"7918510","愛媛県","松山市","空港通","４丁目５番５号","四国名鉄運輸　株式会社"
"7918531","愛媛県","松山市","安城寺町","５７１","ダイヤアルミ　（株）"
"7918513","愛媛県","松山市","北吉田町","７７番地","ＴＭＴマシナリー　株式会社　松山工場"
"7918530","愛媛県","松山市","北吉田町","７７","帝人　（株）　松山事業所"
"7918536","愛媛県","松山市","西垣生町","２−３−４５","帝人株式会社　松山事業所"
"7918517","愛媛県","松山市","美沢","１丁目９−１","ＤＣＭ　株式会社"
"7918506","愛媛県","松山市","空港通","５丁目９−１","東芝ファイナンス　（株）　愛媛営業所"
"7918511","愛媛県","松山市","中央","１丁目１６−５","トヨタカローラ愛媛　（株）"
"7918502","愛媛県","松山市","久万ノ台","１０６８番４","トラスコ中山　株式会社　松山営業所"
"7918604","愛媛県","松山市","山西町","６６３","新田高等学校"
"7918551","愛媛県","松山市","山西町","６００番地１","新田青雲中等教育学校"
"7918518","愛媛県","松山市","古三津","２丁目１６−３","フジケンエンジニアリング　（株）"
"7918523","愛媛県","松山市","六軒家町","３−２７","松山労働基準監督署"
"7918677","愛媛県","松山市","久万ノ台","３４８−１","丸温松山中央青果　株式会社"
"7910294","愛媛県","松山市","水泥町","４４８−１","アカマツ　株式会社"
"7910280","愛媛県","松山市","南梅本町","甲１６０","四国がんセンター"
"7911192","愛媛県","松山市","中野町","甲１４９−４","加藤産業　（株）　松山支店"
"7914592","愛媛県","松山市","中島大浦","１６２６","松山市　中島支所"
"7992493","愛媛県","松山市","北条辻","６００−１","愛媛県立　北条高等学校"
"7992496","愛媛県","松山市","北条","６６０","聖カタリナ大学・聖カタリナ短期大学"
"7992492","愛媛県","松山市","北条辻","６","松山市役所　北条支所"
"7992692","愛媛県","松山市","馬木町","７００","井関農機　株式会社"
"7992696","愛媛県","松山市","堀江町","７","三浦工業　株式会社"
"7948508","愛媛県","今治市","常盤町","４丁目５−４","今治（地方・簡易・家庭）裁判所"
"7948511","愛媛県","今治市","別宮町","１丁目４−１","今治市役所"
"7948602","愛媛県","今治市","常盤町","４丁目５−１（今治郵便局私書箱第５４号）","今治税務署"
"7948502","愛媛県","今治市","旭町","１丁目４−９","今治地方局"
"7948582","愛媛県","今治市","野間","甲１０５番地","渦潮電機　株式会社　みらい工場"
"7948555","愛媛県","今治市","いこいの丘","１−３","岡山理科大学　今治キャンパス"
"7948614","愛媛県","今治市","常盤町","４丁目２−１（今治郵便局私書箱第９号）","株式会社　伊予銀行　今治支店"
"7948611","愛媛県","今治市","南大門町","２丁目２−４（今治郵便局私書箱第７号）","四国ガス　（株）　本店"
"7948601","愛媛県","今治市","南大門町","１丁目１−１５（今治郵便局私書箱第１号）","四国通建　（株）　本社"
"7948510","愛媛県","今治市","旭町","５−２−１","東芝ライテック　株式会社　今治事業所"
"7948518","愛媛県","今治市","東鳥生町","５丁目３５","日本食研　（株）"
"7948565","愛媛県","今治市","クリエイティブヒルズ","２番地１","日本食研製造　株式会社　シェーンブルン宮殿工場／日本食研スマイルパートナーズ　株式会社　愛媛事業所"
"7940192","愛媛県","今治市","玉川町三反地","甲１０−１","今治市役所　玉川支所"
"7940193","愛媛県","今治市","玉川町大野","甲１５１","越智今治農業協同組合　玉川支所"
"7941192","愛媛県","今治市","関前岡村","甲７３２番地","今治市役所　関前支所"
"7941392","愛媛県","今治市","大三島町宮浦","５７０８番地","今治市役所　大三島支所"
"7941393","愛媛県","今治市","大三島町宮浦","３３２７","大山祇神社社務所"
"7941492","愛媛県","今治市","上浦町井口","６６０５","今治市役所　上浦支所"
"7942192","愛媛県","今治市","吉海町八幡","１３７番地","今治市役所　吉海支所"
"7942292","愛媛県","今治市","宮窪町宮窪","２６６８","今治市役所　宮窪支所"
"7942392","愛媛県","今治市","伯方町叶浦","甲１６６８番地３４","今治市役所　伯方支所"
"7942395","愛媛県","今治市","伯方町木浦","甲５３５番地の内第２（伯方郵便局私書箱第１号）","伯方造船　株式会社"
"7991596","愛媛県","今治市","桜井","２丁目９−１","愛媛県立　今治東高等学校"
"7991594","愛媛県","今治市","喜田村","１−２−１","株式会社　ハラプレックス"
"7991595","愛媛県","今治市","国分","１−８−５５","（株）　橘屋"
"7991593","愛媛県","今治市","喜田村","１−４−１２","株式会社原商会"
"7991598","愛媛県","今治市","高市","甲７８６−１３","財団法人　正光会　今治病院"
"7991592","愛媛県","今治市","喜田村","７−１−６","社会福祉法人　恩賜財団　済生会今治病院"
"7991581","愛媛県","今治市","喜田村","１丁目６−４０","第一印刷　株式会社"
"7991582","愛媛県","今治市","富田新港","１丁目３","日本食研　株式会社"
"7991588","愛媛県","今治市","東村","１丁目１４−２","ワールドプラザ"
"7991692","愛媛県","今治市","朝倉北","甲３９７","今治市役所　朝倉支所"
"7992192","愛媛県","今治市","波方町樋口","甲２５３番地","今治市役所　波方支所"
"7992195","愛媛県","今治市","小浦町","１丁目４−５２","今治造船　株式会社"
"7992292","愛媛県","今治市","大西町宮脇","甲５０６−１","今治市役所　大西支所"
"7992294","愛媛県","今治市","大西町九王","甲１５２０","渦潮電機　株式会社"
"7992293","愛媛県","今治市","大西町新町","甲９４５","株式会社　新来島どっく"
"7992392","愛媛県","今治市","菊間町浜","８２２（菊間郵便局私書箱第５号）","今治市役所　菊間支所"
"7992393","愛媛県","今治市","菊間町種","４０７０−２","太陽石油　株式会社　四国事業所"
"7988614","愛媛県","宇和島市","新町","２丁目８−３（宇和島郵便局私書箱第１０号）","伊予銀行　宇和島支店"
"7988601","愛媛県","宇和島市","曙町","１（宇和島郵便局私書箱第１９号）","宇和島市役所"
"7988611","愛媛県","宇和島市","本町追手","２丁目８−２１（宇和島郵便局私書箱第３６号）","宇和島信用金庫"
"7988511","愛媛県","宇和島市","天神町","７−１","宇和島地方局"
"7988510","愛媛県","宇和島市","御殿町","１−１","市立　宇和島病院"
"7981192","愛媛県","宇和島市","三間町宮野下","８３５","宇和島市役所　三間支所"
"7983392","愛媛県","宇和島市","津島町岩松","甲４７１（津島郵便局私書箱第１号）","宇和島市役所　津島支所"
"7983393","愛媛県","宇和島市","津島町高田","丙１５","宇和島市立　津島病院"
"7993792","愛媛県","宇和島市","吉田町東小路","甲１０６","宇和島市役所　吉田支所"
"7993793","愛媛県","宇和島市","吉田町立間","２−１４６","宇和青果農業協同組合"
"7968502","愛媛県","八幡浜市","大平","１−６３８","市立　八幡浜総合病院"
"7968501","愛媛県","八幡浜市","北浜","１丁目１−１","八幡浜市役所"
"7960295","愛媛県","八幡浜市","保内町川之石","１−２３７−５３","株式会社　あわしま堂"
"7960293","愛媛県","八幡浜市","保内町宮内","１−３００−１","西南開発　株式会社"
"7960292","愛媛県","八幡浜市","保内町宮内","１−２６０","八幡浜市役所　保内庁舎"
"7928510","愛媛県","新居浜市","黒島","９３０−３","旭食品　株式会社　新居浜支店"
"7928511","愛媛県","新居浜市","繁本町","２−２","ＮＴＴ　新居浜支店"
"7928550","愛媛県","新居浜市","南小松原町","１３−２７","愛媛労災病院"
"7928614","愛媛県","新居浜市","繁本町","５−２０（新居浜郵便局私書箱第６号）","株式会社　伊予銀行　新居浜支店"
"7928518","愛媛県","新居浜市","多喜浜","６７−１７３","株式会社　エイワ"
"7928586","愛媛県","新居浜市","北新町","１−５","財団法人　積善会附属十全総合病院"
"7928521","愛媛県","新居浜市","惣開町","５−１","住友化学工業　株式会社　愛媛工場"
"7928520","愛媛県","新居浜市","磯浦町","２−１","住友共同電力株式会社"
"7928555","愛媛県","新居浜市","西原町","３丁目５−３","住友金属鉱山　株式会社　別子事業所"
"7928567","愛媛県","新居浜市","磯浦町","１６−６","住友建設　株式会社　四国支店"
"7928588","愛媛県","新居浜市","惣開町","５−２","住友重機械工業　株式会社"
"7928543","愛媛県","新居浜市","王子町","３−１","住友別子病院"
"7928670","愛媛県","新居浜市","中須賀町","１丁目６−３７（新居浜郵便局私書箱第１４号）","東予信用金庫"
"7928580","愛媛県","新居浜市","八雲町","７−１","新居浜工業高等専門学校"
"7928686","愛媛県","新居浜市","庄内町","１丁目９−７","新居浜社会保険事務所"
"7928585","愛媛県","新居浜市","一宮町","１丁目５−１","新居浜市役所"
"7928505","愛媛県","新居浜市","惣開町","２−１３","森実運輸　株式会社"
"7910593","愛媛県","西条市","丹原町池田","１７０１−１（丹原郵便局私書箱第７号）","周桑農協"
"7910594","愛媛県","西条市","丹原町今井","４３１","東予園芸"
"7938515","愛媛県","西条市","ひうち","７−６","今治造船　（株）　西条工場"
"7938516","愛媛県","西条市","喜多川","７９６番地の１","愛媛県東予地方局"
"7938509","愛媛県","西条市","明屋敷","２３４","愛媛県立　西条高等学校"
"7938585","愛媛県","西条市","朔日市","８９２","株式会社　クラレ　西条工場"
"7938501","愛媛県","西条市","ひうち","８−６","株式会社　ルネサステクノロジ　西条事業所"
"7938601","愛媛県","西条市","明屋敷","１６４（西条郵便局私書箱第１号）","西条市役所"
"7938555","愛媛県","西条市","西田甲","７９７","宗教法人　石鎚神社"
"7938510","愛媛県","西条市","福武甲","２４７","パナソニック四国エレクトロニクス　（株）　西条地区"
"7991198","愛媛県","西条市","小松町新屋敷","甲４９６","西条市役所　小松総合支所"
"7991392","愛媛県","西条市","北条","９６２−７（東予郵便局私書箱第２２号）","株式会社　田窪工業所"
"7991394","愛媛県","西条市","周布","３４９−１（東予郵便局私書箱第１０号）","西条市役所　東予総合支所"
"7991395","愛媛県","西条市","今在家","１５００−２","四国開発フェリー　株式会社"
"7991393","愛媛県","西条市","今在家","１５０１","住友重機械工業　株式会社"
"7958504","愛媛県","大洲市","田口","甲４２５−１","愛媛県南予地方局大洲庁舎"
"7958502","愛媛県","大洲市","大洲","７３７","愛媛県立　大洲高等学校"
"7958506","愛媛県","大洲市","東大洲","１５８２番地","愛媛たいき農業協同組合　本所"
"7958510","愛媛県","大洲市","徳森","１５１２−１","大洲記念病院"
"7958601","愛媛県","大洲市","大洲","６９０−１（大洲郵便局私書箱第７号）","大洲市役所"
"7958507","愛媛県","大洲市","東大洲","５","大洲中央病院"
"7958505","愛媛県","大洲市","東大洲","１５６３番地１","喜多医師会病院"
"7958501","愛媛県","大洲市","西大洲","甲５７０","市立大洲病院"
"7958603","愛媛県","大洲市","徳森","２４８","西田興産"
"7958508","愛媛県","大洲市","徳森","字渡リ１３４９","丸三産業　株式会社"
"7971592","愛媛県","大洲市","肱川町山鳥坂","７３","大洲市役所　肱川支所"
"7913292","愛媛県","伊予市","中山町出渕","２番耕地１２０","伊予市役所　中山地域事務所"
"7913293","愛媛県","伊予市","中山町出渕","２番耕地１４５−３","伊予中山農業協同組合"
"7913295","愛媛県","伊予市","中山町出渕","２番耕地１０５−１０","中山高等学校"
"7993193","愛媛県","伊予市","米湊","８２０（伊予郵便局私書箱第１３号）","伊予市役所"
"7993198","愛媛県","伊予市","宮下","６０５−１","株式会社　植西運送　松山物流センター"
"7993195","愛媛県","伊予市","市場","１５０","株式会社　オカベ"
"7993196","愛媛県","伊予市","下三谷","１番地６","四国アルフレッサ　株式会社"
"7993192","愛媛県","伊予市","米湊","１６９６（伊予郵便局私書箱第１号）","マルトモ　株式会社"
"7993194","愛媛県","伊予市","米湊","１６９８−６（伊予郵便局私書箱第２号）","ヤマキ　株式会社"
"7993292","愛媛県","伊予市","双海町上灘","甲５８２１−６","伊予市役所　双海地域事務所"
"7990194","愛媛県","四国中央市","金田町金川","１４","梅錦山川　株式会社"
"7990195","愛媛県","四国中央市","川之江町","１５１４","川之江造機　株式会社"
"7990193","愛媛県","四国中央市","川之江町","２２３３","公立学校共済組合　四国中央病院"
"7990192","愛媛県","四国中央市","金生町下分","８６５","四国中央市　川之江総合支所"
"7990197","愛媛県","四国中央市","川之江町長須","２２２−２","新タック化成　株式会社"
"7990196","愛媛県","四国中央市","川之江町","８２６","丸住製紙　株式会社"
"7990498","愛媛県","四国中央市","三島宮川","４丁目６−５５","伊予三島商工会議所"
"7990497","愛媛県","四国中央市","三島宮川","４丁目６−５５","四国中央市役所"
"7990492","愛媛県","四国中央市","三島紙屋町","２−６０","大王製紙　株式会社"
"7990493","愛媛県","四国中央市","中曽根町","１５９３（伊予三島郵便局私書箱第５１号）","大黒工業　株式会社"
"7990495","愛媛県","四国中央市","村松町","１９０","福助工業　株式会社"
"7990496","愛媛県","四国中央市","三島宮川","４丁目９−６４（伊予三島郵便局私書箱第４号）","リュウグウ　株式会社"
"7978511","愛媛県","西予市","宇和町卯之町","４丁目１１−２","愛媛県歴史文化博物館"
"7978501","愛媛県","西予市","宇和町卯之町","３丁目４３４","西予市役所"
"7970292","愛媛県","西予市","明浜町高山","甲３６５７","西予市　明浜総合支所"
"7971292","愛媛県","西予市","野村町野村","１２−６１９（野村郵便局私書箱第５号）","西予市　野村総合支所"
"7971792","愛媛県","西予市","城川町下相","９４５","西予市　城川総合支所"
"7910295","愛媛県","東温市","志津川","４５４","愛媛大学　医学部"
"7910297","愛媛県","東温市","南野田","４１８−４","株式会社　ヒカリ"
"7910288","愛媛県","東温市","上村","字斉院ノ木甲９８０","四国西濃運輸　株式会社"
"7910292","愛媛県","東温市","見奈良","５３０−１","東温市役所"
"7910281","愛媛県","東温市","横河原","３６６","独立行政法人　国立病院機構　愛媛病院"
"7910398","愛媛県","東温市","則之内","甲２２２５−１","遠赤青汁　（株）"
"7910392","愛媛県","東温市","南方","２２５０−２","（株）　レジャーライフ"
"7910385","愛媛県","東温市","南方","５６１","財団法人　積善会　愛媛十全医療学院"
"7910397","愛媛県","東温市","南方","９５５−１","四国乳業　（株）"
"7910393","愛媛県","東温市","南方","２８６","東温市　川内支所"
"7910395","愛媛県","東温市","南方","２１３１−１","ＰＨＣ　株式会社"
"7910394","愛媛県","東温市","南方","２８８２番地","フジ四国物流センター"
"7942492","愛媛県","越智郡上島町","岩城","１４２７−２","上島町役場　岩城総合支所"
"7942592","愛媛県","越智郡上島町","弓削下弓削","２１０（弓削郵便局私書箱第２号）","上島町役場"
"7942593","愛媛県","越智郡上島町","弓削下弓削","１０００","弓削商船高等専門学校"
"7911792","愛媛県","上浮穴郡久万高原町","渋草","２４３１","久万高原町役場　面河支所"
"7913197","愛媛県","伊予郡松前町","大字筒井","１２６６−１","愛媛日商プロパン　株式会社"
"7913196","愛媛県","伊予郡松前町","大字北黒田","５７１","扇屋食品　株式会社"
"7913195","愛媛県","伊予郡松前町","永田","３４５−１","義農味噌　（株）"
"7913194","愛媛県","伊予郡松前町","大字北川原","塩屋西１２０５−１","サンタ　株式会社"
"7913193","愛媛県","伊予郡松前町","大字筒井","１５１５","東レ　株式会社　愛媛工場"
"7913192","愛媛県","伊予郡松前町","大字筒井","６３１","松前町役場"
"7913198","愛媛県","伊予郡松前町","大字西高柳","２５１","増永食品　株式会社"
"7912191","愛媛県","伊予郡砥部町","上原町","２４０","愛媛県立　とべ動物園"
"7912193","愛媛県","伊予郡砥部町","八倉","１","井関農機"
"7912195","愛媛県","伊予郡砥部町","宮内","１３９２","砥部町役場"
"7913392","愛媛県","喜多郡内子町","内子","１５１５（内子郵便局私書箱第６号）","内子町役場　内子分庁舎"
"7913592","愛媛県","喜多郡内子町","小田","８２","内子町役場　小田支所"
"7950392","愛媛県","喜多郡内子町","平岡","甲１６８","内子町役場　本庁"
"7960495","愛媛県","西宇和郡伊方町","九町","字コチワキ３番耕地４０−３","四国電力　（株）　伊方発電所"
"7982192","愛媛県","北宇和郡松野町","大字松丸","３４３","松野町役場"
"7981393","愛媛県","北宇和郡鬼北町","大字永野市","１６０７","旭川荘南愛媛病院・南愛媛養育センター"
"7981397","愛媛県","北宇和郡鬼北町","大字近永","新町９４２（広見郵便局私書箱第１１号）","愛媛県立　北宇和高等学校"
"7981395","愛媛県","北宇和郡鬼北町","大字近永","旭町８００−１（広見郵便局私書箱第１０号）","鬼北町役場"
"7981392","愛媛県","北宇和郡鬼北町","大字近永","旭町４５５","鬼北町立　北宇和病院"
"7983792","愛媛県","南宇和郡愛南町","柏","４９７","愛南町役場　内海支所"
"7984196","愛媛県","南宇和郡愛南町","城辺甲","２４２０（御荘郵便局私書箱第１１号）","愛南町役場"
"7984195","愛媛県","南宇和郡愛南町","御荘平城","３０６３","愛南町役場　御荘支所"
"7984197","愛媛県","南宇和郡愛南町","城辺甲","２０６７（御荘郵便局私書箱第１号）","伊予銀行　城辺支店"
"7984194","愛媛県","南宇和郡愛南町","城辺甲","２４２０","愛媛県南予地方局　愛南庁舎"
"7984193","愛媛県","南宇和郡愛南町","城辺乙","４５１","えひめ南農業協同組合　南宇和支所"
"7984192","愛媛県","南宇和郡愛南町","御荘平城","３２６９","南宇和高校"
"7984292","愛媛県","南宇和郡愛南町","船越","１２８９番地１","愛南町役場　西海支所"
"7984495","愛媛県","南宇和郡愛南町","一本松","２５００−１","松下寿電子工業　株式会社　ＨＤＤビジネスユニット"
"7808686","高知県","高知市","駅前町","３−２０ジブラルタ生命高知ビル５Ｆ","アクサ損害保険　株式会社"
"7808503","高知県","高知市","上町","３丁目２−６","医療法人　瑞洋会　田中整形外科病院"
"7808522","高知県","高知市","大川筋","１丁目１−１６","医療法人　近森会"
"7808665","高知県","高知市","堺町","１−１９（高知中央郵便局私書箱第１３５号）","ＳＭＢＣ日興証券　株式会社　高知支店"
"7808541","高知県","高知市","北本町","４丁目５−４０","エヌ・ティ・ティ四国移動通信網　株式会社　高知支店"
"7808512","高知県","高知市","本町","３丁目３−１２","ＮＨＫ　高知放送局"
"7808532","高知県","高知市","鷹匠町","２丁目１−５","株式会社　エフエム高知"
"7808561","高知県","高知市","本町","４丁目２番地５０号","株式会社　高知新阪急ホテル"
"7808676","高知県","高知市","本町","４丁目２−５２","株式会社　阿波銀行　高知支店"
"7808527","高知県","高知市","本町","２丁目３−４","株式会社　エヌ・シー・ビー"
"7808540","高知県","高知市","本町","４−１−１６","株式会社　キタムラ"
"7808602","高知県","高知市","堺町","２−２４（高知中央郵便局私書箱第１３号）","株式会社　高知銀行"
"7808666","高知県","高知市","本町","３丁目２−１５","株式会社　高知新聞企業"
"7808572","高知県","高知市","本町","４丁目１−２４","株式会社　高知新聞社"
"7808566","高知県","高知市","帯屋町","１丁目６−１","株式会社　高知大丸"
"7808550","高知県","高知市","本町","３丁目２−８","株式会社　高知放送"
"7808517","高知県","高知市","山手町","８１番","株式会社　サニーマート"
"7808663","高知県","高知市","鷹匠町","１−３−３５","株式会社　三翠園"
"7808605","高知県","高知市","南はりまや町","１丁目１−１（高知中央郵便局私書箱第５号）","株式会社　四国銀行"
"7808787","高知県","高知市","駅前町","３−２０ジブラルタ生命高知ビル９階","株式会社　ゆうちょ銀行　高知地域センター"
"7808536","高知県","高知市","丸ノ内","２丁目６−５","高知県　国民健康保険団体連合会"
"7808502","高知県","高知市","神田","５９３","高知県　社会保険診療報酬支払基金"
"7808544","高知県","高知市","丸ノ内","２丁目４−３０","高知県警察本部"
"7808515","高知県","高知市","永国寺町","２番２２号","高知県立大学　永国寺キャンパス"
"7808562","高知県","高知市","秦南町","１丁目４番６３−１１号","高知赤十字病院"
